p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.4961613303840514e-201	2.5228121810987103	0.395	0.101	5.618534643991228e-197	MEP	ST8SIA6
3.780147026564546e-41	2.5144298627559722	0.103	0.029	1.419558612885784e-36	MEP	LINC01150
1.0138187168707667e-242	2.505259650434527	0.394	0.086	3.80719342746479e-238	MEP	IL1B
1.2330464650022556e-79	2.501054387172177	0.15	0.035	4.63045939002297e-75	MEP	NECAB1
2.3013819943003402e-55	2.4737909834682177	0.113	0.028	8.642379803196068e-51	MEP	BOLA3-AS1
1.0673041039912174e-92	2.468261842799216	0.188	0.046	4.008047101718219e-88	MEP	ABO
1.0257566394899837e-73	2.4271501739986343	0.134	0.03	3.852023908276736e-69	MEP	EHD2
9.23457779879438e-59	2.4262519482338867	0.115	0.027	3.4678610007812534e-54	MEP	H19
2.7394904537556318e-33	2.4124366888867224	0.121	0.043	1.0287608500988524e-28	MEP	TNNT1
1.0648365004784266e-94	2.410846824658588	0.171	0.038	3.998780510246635e-90	MEP	GATA2-AS1
2.236721295724094e-85	2.409825242575308	0.161	0.037	8.39955948183269e-81	MEP	GCSAML
8.032301734519121e-58	2.3847189467548247	0.123	0.031	3.016370270363966e-53	MEP	IGSF10
7.7224166230784896e-205	2.372771583207233	0.326	0.068	2.8999991144646653e-200	MEP	DLK1
2.7605574482416114e-109	2.3721576820666943	0.211	0.05	1.0366721385381724e-104	MEP	SLC27A2
2.6570576203655976e-46	2.3644387170283463	0.177	0.066	9.978048481758929e-42	MEP	SDSL
1.497161014493081e-73	2.351395080566805	0.195	0.057	5.622288757725868e-69	MEP	DPY19L2
0	2.332289887549736	0.312	0.041	0	MEP	ITGA2B
1.6434491820578174e-88	2.329623905123356	0.189	0.048	6.171644713381721e-84	MEP	HSPG2
1.666145288825878e-128	2.32955873463208	0.307	0.087	6.25687540312782e-124	MEP	MED12L
5.837260943134963e-65	2.322692057122513	0.165	0.047	2.1920666019754727e-60	MEP	GDPD1
1.5890590320992825e-129	2.318551984084814	0.196	0.038	5.967393383242436e-125	MEP	SEMA3C
9.15363005337919e-102	2.298292979025918	0.195	0.046	3.437462693945487e-97	MEP	HYAL3
2.1101006775044446e-153	2.2970941586071754	0.309	0.076	7.924061074232441e-149	MEP	ZNF521
3.5186504837519886e-63	2.295999587601452	0.132	0.033	1.3213588161633843e-58	MEP	MPL
8.095495177558689e-141	2.2877135239284243	0.233	0.05	3.0401013040286145e-136	MEP	STON2
6.40603971655148e-69	2.28759699573677	0.238	0.083	2.4056600947565774e-64	MEP	KCNQ1OT1
5.939350561280802e-105	2.268713158782183	0.297	0.094	2.2304043162777798e-100	MEP	HACD1
1.382703411351477e-46	2.260942257206663	0.163	0.056	5.1924661206482015e-42	MEP	AC007319.1
1.13247732588543e-32	2.25259396966056	0.103	0.033	4.252792101897555e-28	MEP	AL359636.2
1.5072804258953106e-152	2.220662803592035	0.395	0.122	5.66029018336466e-148	MEP	EMID1
1.1087546801802284e-187	2.2178198548424897	0.446	0.131	4.163706450480812e-183	MEP	LAPTM4B
2.9053804828265164e-134	2.2158569593469433	0.167	0.028	1.0910575327158417e-129	MEP	TIMP3
5.262342520080766e-33	2.21004484937923	0.105	0.034	1.9761674865659299e-28	MEP	GPR27
6.295553768830031e-54	2.208627613504026	0.101	0.023	2.3641693068087414e-49	MEP	MEX3B
5.4258250745161965e-99	2.2048915131388314	0.206	0.051	2.0375600902330673e-94	MEP	DNAJC6
1.8797329744250026e-54	2.1980363999205954	0.193	0.067	7.058961238858212e-50	MEP	DNMT3B
5.5907293071940285e-62	2.1960678267198865	0.222	0.079	2.0994865767305735e-57	MEP	HSPA1B
4.0247791921833676e-133	2.1944290599065766	0.377	0.121	1.5114253300406201e-128	MEP	MEST
1.150943787772872e-163	2.192031837602219	0.442	0.142	4.322139206223466e-159	MEP	FSCN1
5.029764875515085e-256	2.1868379718116864	0.375	0.072	1.88882760370218e-251	MEP	GATA1
6.064943278026497e-128	2.1757572179445948	0.39	0.132	2.2775681491972904e-123	MEP	MAP7
6.1625329675882496e-248	2.1726028117374154	0.653	0.227	2.3142160053184154e-243	MEP	H1-0
8.487575467110086e-41	2.1570673397600353	0.123	0.038	3.187339215163851e-36	MEP	SCD
1.9597710434447246e-23	2.140408338679833	0.108	0.044	7.359528199447975e-19	MEP	MDFI
8.578619486362461e-35	2.13680329020443	0.141	0.053	3.2215289757136954e-30	MEP	NEFH
7.885939572595489e-92	2.110679425738611	0.221	0.061	2.961406887696784e-87	MEP	SERPINE2
3.009920446118208e-77	2.0956692155891057	0.228	0.072	1.1303154251307707e-72	MEP	MEIS1
5.959802095304867e-19	2.0867803010047465	0.112	0.051	2.2380844808498368e-14	MEP	PRAME
6.968670286050009e-130	2.082284525736356	0.356	0.114	2.61694475252036e-125	MEP	HPGD
5.774533522795511e-68	2.0726932633938153	0.137	0.033	2.1685105738153983e-63	MEP	PDZD2
2.212378648349287e-98	2.0667568153946028	0.309	0.102	8.308145538146078e-94	MEP	CPXM1
5.211893131871699e-75	2.064186887996879	0.216	0.067	1.957222227811779e-70	MEP	ARHGAP22
9.593611424164185e-200	2.0551791477050916	0.587	0.217	3.602688898116377e-195	MEP	NFE2
9.708809433741685e-36	2.0521229771296188	0.108	0.034	3.645949206653015e-31	MEP	ANGPT2
3.394776767488986e-32	2.0516993582271064	0.106	0.035	1.2748405194951389e-27	MEP	FOXC1
4.527384438872902e-93	2.0447901026846496	0.242	0.071	1.7001686783299407e-88	MEP	ICAM4
1.1522396348592435e-48	2.01950897676922	0.205	0.079	4.3270055007869167e-44	MEP	PRSS21
1.3664496481048837e-84	2.0156618541274107	0.293	0.104	5.13142836352827e-80	MEP	CALCRL
3.6970677772053416e-45	2.0149920701479815	0.189	0.071	1.3883598623739218e-40	MEP	PLTP
3.967026577771945e-71	2.0089149709539447	0.22	0.071	1.4897374907506985e-66	MEP	ATP1B1
1.2552801191493092e-63	2.00839348761898	0.222	0.077	4.7139534314414005e-59	MEP	PTH2R
1.979082963039166e-92	2.0080453014069306	0.21	0.056	7.43205025110098e-88	MEP	PPM1H
6.954020424869875e-110	2.0048395718976986	0.396	0.147	2.611443290151384e-105	MEP	ISYNA1
3.0205991064942222e-136	2.001747618192089	0.568	0.278	1.1343255824617753e-131	MEP	PDZD8
4.371243656695543e-85	1.9995290181431074	0.28	0.094	1.6415331303988773e-80	MEP	DNAH14
3.743358847763725e-58	1.9950761689446506	0.185	0.059	1.4057435481007118e-53	MEP	CHRM3
4.515190244949779e-16	1.9920213120998038	0.108	0.051	1.6955893926859905e-11	MEP	HPDL
5.847410520231131e-19	1.9891929494520968	0.1	0.042	2.1958780726623968e-14	MEP	FNDC10
2.874544905524408e-80	1.9851084055691224	0.302	0.112	1.079477848371581e-75	MEP	FADS1
5.616135558936591e-60	1.9833287602007574	0.239	0.088	2.109027386447458e-55	MEP	TESMIN
7.035983042924599e-38	1.980034264619361	0.179	0.072	2.6422227121094746e-33	MEP	MARVELD1
5.2837804220264654e-89	1.9784600598746689	0.266	0.085	1.9842180618835985e-84	MEP	NT5M
8.744974683263878e-37	1.9773838410302895	0.15	0.055	3.284000342806084e-32	MEP	MAPK12
1.715427615006312e-26	1.9759816558905758	0.109	0.041	6.441945322633203e-22	MEP	AKR1E2
2.272889118531778e-75	1.9753482834023057	0.276	0.099	8.535380506822387e-71	MEP	SLC39A3
4.0468307863455543e-69	1.9704293359537688	0.175	0.049	1.519706365196346e-64	MEP	DHRS11
9.142525187069337e-41	1.9629159427616076	0.149	0.052	3.433292483500148e-36	MEP	GRK4
8.887238339570058e-47	1.9621993736274936	0.158	0.052	3.337424613658744e-42	MEP	MLLT11
3.951174532232424e-51	1.9577262561083302	0.252	0.106	1.4837845720892422e-46	MEP	GNAI1
2.742452724915385e-201	1.9451937338884275	0.499	0.145	1.0298732717874746e-196	MEP	CD34
1.1517156903498515e-11	1.9418583240816951	0.104	0.055	4.325037931970797e-7	MEP	SPAG6
2.8295825984961277e-103	1.9388949925223629	0.259	0.074	1.0625931532132508e-98	MEP	CSF2RB
1.8121501339217057e-97	1.9289053638539022	0.218	0.056	6.805167397916182e-93	MEP	FHL2
6.234932584188094e-73	1.9228026812231578	0.192	0.056	2.341404233340155e-68	MEP	CMBL
7.343807408509589e-39	1.9204381439442852	0.107	0.031	2.757819996117606e-34	MEP	TIE1
1.6574475673392087e-50	1.919723634189721	0.151	0.047	6.22421284962893e-46	MEP	RAC3
1.6066497584689315e-15	1.9146425251324324	0.152	0.086	6.033451837978378e-11	MEP	H4C6
1.1885558072681415e-86	1.904228357355985	0.288	0.098	4.463383623034052e-82	MEP	NPW
1.261633161412465e-81	1.8946205018173223	0.289	0.102	4.737811011052229e-77	MEP	GRB10
7.323029785805264e-72	1.8791796572372008	0.298	0.116	2.7500173754634507e-67	MEP	FADS2
5.9839209457109255e-24	1.8717630704503603	0.149	0.069	2.247141832742824e-19	MEP	H2AC13
1.8884442856120906e-50	1.8699054966548236	0.212	0.081	7.091674825759084e-46	MEP	HOXA9
7.874553530794458e-23	1.8664524670269877	0.118	0.049	2.9571310874192426e-18	MEP	B3GALNT1
1.429557323578079e-81	1.8585356846831576	0.438	0.211	5.368416617232761e-77	MEP	ATP6V0A2
1.515982815876152e-152	1.8547604687525714	0.635	0.315	5.692970268459714e-148	MEP	CD82
8.43576944703176e-27	1.8508239263614237	0.123	0.048	3.1678845004438373e-22	MEP	ARNTL2
1.0022944647192065e-153	1.8449342893046732	0.351	0.094	3.7639164033600363e-149	MEP	NKAIN2
9.242772344097531e-119	1.8388736108761141	0.575	0.289	3.470938298378946e-114	MEP	NCF4
4.253404889866068e-22	1.8380848188320227	0.114	0.047	1.5972811382914046e-17	MEP	TEX9
4.440653432366846e-47	1.8375400808025213	0.263	0.118	1.6675985834567216e-42	MEP	GUCY1A1
1.4887862033262234e-11	1.8294256133999864	0.108	0.059	5.590838829350967e-7	MEP	SLC9A3R2
9.079153419803058e-21	1.824777779415234	0.154	0.076	3.4094944837386427e-16	MEP	PIGM
8.023920170492793e-43	1.8213663173037622	0.29	0.143	3.0132227416251587e-38	MEP	BCAT1
1.6314372537097e-238	1.8084869218823345	0.593	0.185	6.126536318856036e-234	MEP	PRSS57
0.0021024189980356272	1.808123954957141	0.103	0.079	1	MEP	TMPO-AS1
6.2498055737810175e-43	1.7994540310608131	0.321	0.166	2.3469894871219856e-38	MEP	PHTF1
2.87586500210941e-41	1.7917240268008614	0.251	0.114	1.0799735842421467e-36	MEP	FAM216A
3.2410217312360553e-21	1.7868559314011807	0.164	0.082	1.2171008907310758e-16	MEP	SPNS1
8.997046322671254e-43	1.7848600423459875	0.221	0.093	3.378660805552736e-38	MEP	PYCR1
6.106126780489573e-33	1.7839357992129878	0.103	0.033	2.2930337898772495e-28	MEP	TMCC1-AS1
1.1742696142999358e-24	1.7836716848440544	0.125	0.051	4.409734682580549e-20	MEP	MCPH1-AS1
4.710260242000767e-111	1.7819355250258657	0.273	0.076	1.768844028678548e-106	MEP	DIPK1B
4.266072866081971e-109	1.780349630967996	0.227	0.055	1.6020383433997628e-104	MEP	TFR2
5.499409906658103e-23	1.7759053736857495	0.121	0.051	2.0651934022473173e-18	MEP	REXO5
6.495397790766544e-25	1.7611839212993554	0.138	0.06	2.4392167323665602e-20	MEP	AJ009632.2
2.5223456402809115e-32	1.7598720406084403	0.158	0.064	9.472164582946906e-28	MEP	GCAT
1.2385140810459446e-42	1.7597103016848372	0.197	0.078	4.6509919285518356e-38	MEP	ZNF667-AS1
3.9364935081288355e-46	1.758522079819108	0.197	0.075	1.4782714071076215e-41	MEP	CDK6-AS1
1.4130727010379288e-68	1.7569849590774798	0.177	0.05	5.306511914207734e-64	MEP	ITGA9
6.417714975050489e-76	1.7569764516249915	0.256	0.086	2.41004450458071e-71	MEP	INKA1
4.133743923400678e-23	1.7554420090626726	0.115	0.047	1.5523448555546566e-18	MEP	TMEM91
1.6779093684008708e-17	1.750713837860574	0.113	0.052	6.30105305115579e-13	MEP	TMEM121
4.0592573589036154e-13	1.750638057093251	0.103	0.052	1.5243729159890747e-8	MEP	MRM1
2.8173121050474753e-21	1.748221654282101	0.108	0.045	1.0579852148084784e-16	MEP	LRP12
1.9988966054665948e-43	1.745415948582115	0.25	0.116	7.506456422508703e-39	MEP	MDK
2.0907121343706041e-22	1.7451038440047455	0.163	0.079	7.85125127820193e-18	MEP	TMEM64
1.4792253676907268e-58	1.7422733947837985	0.421	0.243	5.554935023288986e-54	MEP	STXBP5
8.249974602330214e-82	1.7380760043404764	0.198	0.054	3.098112962413065e-77	MEP	TTC7B
2.653722950314994e-92	1.736588990127092	0.525	0.279	9.965525795317897e-88	MEP	MARCKSL1
2.549542798133531e-15	1.7354214397977699	0.116	0.057	9.574298069830848e-11	MEP	B4GALT2
8.828320171833354e-18	1.7347526493757885	0.104	0.046	3.3152990741285797e-13	MEP	ALDH1B1
3.580643937355091e-18	1.7322932378849067	0.164	0.086	1.3446392177949573e-13	MEP	NLN
1.4876384147493517e-19	1.7291139320389104	0.165	0.088	5.586528538908241e-15	MEP	HOMER3
2.797928858924955e-67	1.7209028472737704	0.302	0.124	1.0507062243920884e-62	MEP	ABCC4
1.8294163020103204e-85	1.71903434388482	0.45	0.223	6.870007038939356e-81	MEP	GIHCG
2.357333285338998e-108	1.7167977588384347	0.559	0.293	8.852493686433539e-104	MEP	LYL1
8.482961702730284e-38	1.7153103273503105	0.113	0.035	3.185606608226304e-33	MEP	CRYGD
4.280057966741773e-56	1.7037711069542794	0.189	0.063	1.6072901682505382e-51	MEP	IL7
2.515804727212006e-81	1.7027309266579467	0.446	0.213	9.447601492099246e-77	MEP	TSC22D1
3.832508815882364e-108	1.7012433683754997	0.507	0.231	1.4392220356283041e-103	MEP	PDLIM1
1.1396053638838388e-173	1.7007504151212511	0.225	0.039	4.27956002299298e-169	MEP	CPA3
2.9481341932299045e-85	1.6994086691922787	0.295	0.102	1.107112833583626e-80	MEP	MINPP1
3.123355750602636e-39	1.6981189632011289	0.234	0.106	1.1729137850238079e-34	MEP	LXN
1.3801389335733677e-61	1.6978702245664792	0.279	0.114	5.182835737248068e-57	MEP	TAFA2
4.4453887832949484e-21	1.6971331368854736	0.125	0.055	1.669376849790752e-16	MEP	PTK7
2.1067051875473523e-20	1.6960703882985646	0.117	0.051	7.911309990796572e-16	MEP	HMGA2
1.2809709492403386e-33	1.688430575647939	0.228	0.109	4.810430205682243e-29	MEP	FAH
4.954102175574396e-41	1.685551929172209	0.173	0.064	1.860413989993453e-36	MEP	PDE6G
5.275024868516135e-40	1.6849560233206855	0.16	0.058	1.9809300888738642e-35	MEP	PRXL2A
6.313073851909962e-87	1.6829903373897788	0.165	0.038	2.370748623607748e-82	MEP	AC244502.1
1.954207025604004e-25	1.6769391406102354	0.109	0.041	7.338633643250717e-21	MEP	MALRD1
8.236617901324406e-14	1.675578942036956	0.135	0.074	3.0930971204843544e-9	MEP	TSPAN2
2.1162925064449655e-61	1.6748476308444664	0.201	0.065	7.947313249452779e-57	MEP	CALN1
2.3880093417873012e-29	1.6731062165555706	0.136	0.054	8.967691481213852e-25	MEP	FAM83D
1.3382978039122718e-56	1.6721299642930894	0.272	0.113	5.025709743031754e-52	MEP	PKIG
3.626318106962531e-46	1.6720451745923703	0.4	0.232	1.3617912387076394e-41	MEP	MBOAT7
6.17427684034308e-16	1.6707049982222406	0.124	0.062	2.3186261818540368e-11	MEP	NR2F6
5.662141216242154e-56	1.6686560785622313	0.178	0.057	2.1263038909354162e-51	MEP	GUCY1B1
4.029081169993444e-21	1.6584509610692948	0.191	0.102	1.5130408517676378e-16	MEP	H2BC15
1.841728435675829e-119	1.6583759217382457	0.308	0.089	6.9162427944934405e-115	MEP	GMPR
2.1165458071572874e-27	1.6578794150887934	0.123	0.048	7.948264469617762e-23	MEP	LINC00863
1.039703246734021e-19	1.6571822457351357	0.126	0.058	3.904397602460269e-15	MEP	MACC1
4.3062613581858524e-35	1.6456810231768344	0.319	0.177	1.617130327839533e-30	MEP	BMI1
7.519383561263218e-62	1.6444948444411622	0.349	0.16	2.8237541087611763e-57	MEP	ZNRF1
2.009834310673625e-80	1.6398377537752022	0.517	0.292	7.547530786872663e-76	MEP	EBPL
1.3948248687386768e-39	1.6387443614944013	0.227	0.101	5.237985829574353e-35	MEP	H2AW
5.771300746507609e-17	1.6386935341889657	0.127	0.062	2.1672965693360022e-12	MEP	TCEAL9
5.827768771235154e-38	1.6251938475311405	0.225	0.101	2.1885020066619373e-33	MEP	SORD
6.243265780465214e-22	1.6203787004188794	0.146	0.067	2.3445335985381018e-17	MEP	AMOTL1
1.2853571437343106e-59	1.6158542499991218	0.176	0.054	4.826901681865457e-55	MEP	C2orf88
9.422356447529144e-81	1.6107964752363721	0.281	0.095	3.5383775167406196e-76	MEP	ANGPT1
2.449636254477482e-35	1.6093445519757676	0.161	0.063	9.199119026439288e-31	MEP	CRPPA
1.7495472957454832e-34	1.603417160960816	0.169	0.068	6.570074959713013e-30	MEP	METAP1D
2.6433959937928864e-26	1.6029094276119698	0.135	0.055	9.926744975490426e-22	MEP	EXTL2
2.1362993754017067e-199	1.6025885407301326	0.244	0.04	8.022445044446029e-195	MEP	TPSAB1
3.722975143831188e-33	1.600406003173569	0.11	0.036	1.398088855762926e-28	MEP	EFHC2
8.11059360484878e-31	1.5964572796012	0.192	0.087	3.0457712164288626e-26	MEP	PPFIBP1
3.79917165772261e-36	1.5914246836795793	0.191	0.08	1.4267029326245717e-31	MEP	CEP70
2.4747228938729646e-39	1.5899349939125007	0.287	0.142	9.293326883361144e-35	MEP	VAT1
1.846072047040345e-61	1.5877417003439094	0.124	0.03	6.932554358250608e-57	MEP	PBX1
8.324548403382223e-28	1.5863018030498353	0.125	0.048	3.126117661922126e-23	MEP	NDN
8.108488426531861e-23	1.5854655015988859	0.128	0.055	3.0449806588155095e-18	MEP	SLC18A2
5.8046390773613744e-15	1.5830231805424302	0.135	0.071	2.179816112721517e-10	MEP	RPP40
8.751933332971217e-109	1.5815423159133988	0.252	0.068	3.286613524530681e-104	MEP	PTGS1
7.609584855459923e-74	1.5785361757858054	0.217	0.066	2.857627400770865e-69	MEP	TAL1
9.568462312184339e-134	1.5770532701079574	0.723	0.516	3.593244652094585e-129	MEP	SERPINB1
3.794345945156011e-6	1.5766504188639257	0.1	0.065	0.14248907327844368	MEP	PPP1R16A
4.710964755896248e-14	1.5760668155471178	0.108	0.053	1.769108594781718e-9	MEP	TOR4A
1.407137142548047e-20	1.5654322129847105	0.25	0.148	5.284222111410681e-16	MEP	ACOT13
1.3533321026529369e-117	1.5634894469088703	0.46	0.175	5.082168045092574e-113	MEP	EGFL7
1.1311670461017356e-19	1.5632013039737411	0.113	0.05	4.247871608225848e-15	MEP	SELENOP
5.0190109537920876e-30	1.5600278837518742	0.121	0.044	1.8847891834775426e-25	MEP	ZSCAN9
5.389573471156326e-40	1.5582072601763812	0.279	0.135	2.023946525623335e-35	MEP	SLC25A29
9.335115722941581e-31	1.5568898392240371	0.162	0.068	3.505616007436252e-26	MEP	AC107223.1
1.6864947101497015e-12	1.5568897994640325	0.191	0.119	6.333293585025174e-8	MEP	PM20D2
1.0611355760108169e-44	1.5561187870124578	0.182	0.067	3.984882428593421e-40	MEP	MMRN1
9.881853928484502e-14	1.5560403142454589	0.181	0.109	3.710932605763785e-9	MEP	UBA6-AS1
2.4485071318576037e-32	1.5556928036356759	0.206	0.096	9.19487883226486e-28	MEP	MACROD1
7.960103649084332e-30	1.5550862988110996	0.277	0.151	2.989257723340639e-25	MEP	TMEM164
8.865544789230216e-22	1.54807630224512	0.248	0.144	3.3292780346996234e-17	MEP	RCN1
3.8672120498551584e-10	1.5471503446951091	0.102	0.056	1.4522541410821077e-5	MEP	LRFN4
2.398377485317817e-16	1.546296822172232	0.154	0.082	9.006626970613998e-12	MEP	TMEM185B
7.225071166253216e-9	1.5441049018400914	0.108	0.063	2.7132309750630703e-4	MEP	ZNF717
2.259489997570538e-34	1.5401851948212895	0.182	0.077	8.485062787876641e-30	MEP	SOX12
9.840426984425875e-102	1.5396308353103638	0.534	0.271	3.695375545461449e-97	MEP	MPP1
3.93128326097279e-34	1.5390158609197155	0.276	0.143	1.4763148029931117e-29	MEP	TST
6.359865357199472e-62	1.535651347757258	0.333	0.145	2.3883202375891176e-57	MEP	SMIM24
2.0473463517544208e-8	1.5305006661788827	0.119	0.073	7.688399754743376e-4	MEP	LINC01410
7.147329386671867e-74	1.5286797447771945	0.159	0.04	2.6840366045768863e-69	MEP	RIPOR3
1.8497457127455233e-13	1.5216523438873897	0.144	0.081	6.9463500750732635e-9	MEP	NECTIN2
9.87429507493367e-73	1.5205254264880952	0.439	0.22	3.708094029489841e-68	MEP	RNF24
6.558658529190183e-33	1.5180257264413841	0.263	0.133	2.4629730374667895e-28	MEP	EVA1B
1.5884086023894343e-59	1.5165858629226392	0.447	0.249	5.964950824553043e-55	MEP	BMP2K
9.509003551671566e-59	1.5165256413107306	0.555	0.378	3.570916103759223e-54	MEP	CITED2
4.408184314689812e-48	1.5143089764727704	0.326	0.16	1.655405455695465e-43	MEP	SLC39A4
1.7136580054405203e-25	1.5054142932866403	0.34	0.216	6.4352999078307856e-21	MEP	ANXA4
7.83794091613441e-27	1.4995898653200939	0.224	0.114	2.9433819522359553e-22	MEP	TWSG1
7.408936594237936e-41	1.4988082025933571	0.217	0.092	2.782277959234172e-36	MEP	CCDC171
6.505603108033839e-16	1.4987246658532523	0.125	0.062	2.4430491351599477e-11	MEP	FOSL1
1.4607143843733898e-6	1.4931256808431974	0.136	0.093	0.05485420727637391	MEP	TRIP6
7.2767422368312515e-6	1.4922660252183393	0.105	0.069	0.273263501219724	MEP	CLN6
6.37963124594842e-45	1.4914778187614022	0.279	0.131	2.3957429217910104e-40	MEP	AL034397.3
0	14.065492204845228	0.252	0.001	0	EoBasoMast Precursor	CLC
0	9.676836962720177	0.454	0.003	0	EoBasoMast Precursor	HDC
0	9.656181989140839	0.154	0	0	EoBasoMast Precursor	CDK15
0	8.649514885322134	0.203	0.003	0	EoBasoMast Precursor	PRG2
0	8.479362221712028	0.325	0.002	0	EoBasoMast Precursor	MS4A2
0	8.28838579158249	0.224	0.001	0	EoBasoMast Precursor	AC111000.4
0	7.589857134660242	0.183	0.003	0	EoBasoMast Precursor	ENPP3
0	7.150886066627061	0.678	0.027	0	EoBasoMast Precursor	TPSAB1
0	6.888850371617616	0.402	0.018	0	EoBasoMast Precursor	TPSB2
0	6.100391329007671	0.442	0.032	0	EoBasoMast Precursor	CPA3
0	6.031432169065436	0.3	0.013	0	EoBasoMast Precursor	TPSD1
0	5.886789268346428	0.402	0.027	0	EoBasoMast Precursor	SLC24A3
0	5.305855399364993	0.366	0.025	0	EoBasoMast Precursor	SLC45A3
1.703699813009829e-206	5.215426963177245	0.104	0.007	6.39790390779581e-202	EoBasoMast Precursor	FAM83F
0	5.021664928078286	0.276	0.025	0	EoBasoMast Precursor	BACE2
0	4.88487267503981	0.362	0.034	0	EoBasoMast Precursor	MS4A3
0	4.491027480473579	0.376	0.031	0	EoBasoMast Precursor	AC244502.1
0	4.473191708534921	0.644	0.085	0	EoBasoMast Precursor	GATA2
0	4.38135370043077	0.443	0.069	0	EoBasoMast Precursor	CSF2RB
0	4.334277923094147	0.531	0.06	0	EoBasoMast Precursor	HPGDS
1.405045124967697e-138	4.277902387246711	0.111	0.012	5.276365957791193e-134	EoBasoMast Precursor	ITGB8
0	4.268502009845919	0.285	0.028	0	EoBasoMast Precursor	ANGPT2
9.631151214177651e-188	4.259436235959232	0.114	0.01	3.616786215460133e-183	EoBasoMast Precursor	LINC02147
1.8813307995001357e-124	4.181863705013912	0.143	0.023	7.06496155136286e-120	EoBasoMast Precursor	RYR3
0	4.107384892474882	0.662	0.105	0	EoBasoMast Precursor	HPGD
0	4.078459472331466	0.325	0.043	0	EoBasoMast Precursor	CNRIP1
0	4.035389991187312	0.342	0.052	0	EoBasoMast Precursor	PPM1H
2.804832694980229e-131	3.9369310167462457	0.186	0.035	1.0532988219459255e-126	EoBasoMast Precursor	CXCL8
3.351138812932537e-299	3.9138557570804755	0.371	0.068	1.2584531584205556e-294	EoBasoMast Precursor	LTC4S
3.4063813820955253e-248	3.8562113130974716	0.143	0.011	1.2791984004183326e-243	EoBasoMast Precursor	NTRK1
2.6918473852057978e-62	3.8494206785411804	0.118	0.028	1.0108694485663332e-57	EoBasoMast Precursor	VWA5A
